priority,release_date,launch_price,brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
HIGH,,,三星,Samsung Galaxy Z Flip7,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip7%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip7,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip7%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip7,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip7%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip8,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip8%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip8,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip8%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip8,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip8%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip8,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip8%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip8,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip8%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Flip8,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Flip8%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold7,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold7%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,三星,Samsung Galaxy Z Fold8 Ultra,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%89%E6%98%9F%20Samsung%20Galaxy%20Z%20Fold8%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,256,256,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,256,256,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,512,512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,512,512,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,1024,1TB,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro+,,512,512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%2B%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro+,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%2B%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro+,,512,512,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%2B%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro+,,1024,1TB,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%2B%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro+,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%2B%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 Pro+,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20Pro%2B%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 RS 非凡大师,,512,512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20RS%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 RS 非凡大师,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20RS%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 RS 非凡大师,,512,512,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20RS%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 RS 非凡大师,,1024,1TB,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20RS%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 RS 非凡大师,,1024,1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20RS%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate 70 RS 非凡大师,,1024,1TB,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%2070%20RS%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%201TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate X6,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20X6%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate XT 非凡大师,,256,256,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20XT%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate XT 非凡大师,,256,256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20XT%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate XT 非凡大师,,256,256,tmall,https://list.tmall.com/search_product.htm?q=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20XT%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,256,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate XT 非凡大师,,512,512,jd,https://search.jd.com/Search?keyword=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20XT%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
HIGH,,,华为,HUAWEI Mate XT 非凡大师,,512,512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E5%8D%8E%E4%B8%BA%20HUAWEI%20Mate%20XT%20%E9%9D%9E%E5%87%A1%E5%A4%A7%E5%B8%88%20512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,512,,,中国大陆,,,,,,unknown,true,,,,pending
