brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
一加,一加 Ace 6,16,512,16GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,512,16GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,1024,16GB+1024GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,1024,16GB+1024GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 6,16,1024,16GB+1024GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%206%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,12,256,12GB+256GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,12,256,12GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,12,256,12GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,12,512,12GB+512GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,12,512,12GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,12,512,12GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2012GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,256,16GB+256GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,256,16GB+256GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,256,16GB+256GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,512,16GB+512GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,512,16GB+512GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,512,16GB+512GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B512GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,1024,16GB+1024GB,jd,https://search.jd.com/Search?keyword=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,1024,16GB+1024GB,tmall,https://list.tmall.com/search_product.htm?q=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
一加,一加 Ace 5,16,1024,16GB+1024GB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=%E4%B8%80%E5%8A%A0%20%E4%B8%80%E5%8A%A0%20Ace%205%2016GB%2B1024GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1024GB,,,中国大陆,,,,,,unknown,true,,,,pending
